rowname,factor,Freq,cumFreq,relative,cumProp,d1,d2,d3,TimeofDay
47,47,14,2091,0.00612691466083151,0.915098468271335,Iso,M,SIP-L2-2,Day
48,48,4,2095,0.00175054704595186,0.916849015317287,Iso,M,SIP-L2-2,Day
49,49,7,2102,0.00306345733041576,0.919912472647702,Iso,M,SIP-L2-2,Day
50,50,6,2108,0.00262582056892779,0.92253829321663,Iso,M,SIP-L2-2,Day
51,51,8,2116,0.00350109409190372,0.926039387308534,Iso,M,SIP-L2-2,Day
52,52,6,2122,0.00262582056892779,0.928665207877462,Iso,M,SIP-L2-2,Day
53,53,5,2127,0.00218818380743982,0.930853391684902,Iso,M,SIP-L2-2,Day
54,54,3,2130,0.0013129102844639,0.932166301969365,Iso,M,SIP-L2-2,Day
55,55,11,2141,0.00481400437636762,0.936980306345733,Iso,M,SIP-L2-2,Day
56,56,3,2144,0.0013129102844639,0.938293216630197,Iso,M,SIP-L2-2,Day
57,57,8,2152,0.00350109409190372,0.941794310722101,Iso,M,SIP-L2-2,Day
58,58,8,2160,0.00350109409190372,0.945295404814004,Iso,M,SIP-L2-2,Day
59,59,2,2162,0.00087527352297593,0.94617067833698,Iso,M,SIP-L2-2,Day
60,60,5,2167,0.00218818380743982,0.94835886214442,Iso,M,SIP-L2-2,Day
61,61,2,2169,0.00087527352297593,0.949234135667396,Iso,M,SIP-L2-2,Day
62,62,7,2176,0.00306345733041576,0.952297592997812,Iso,M,SIP-L2-2,Day
63,63,1,2177,0.000437636761487965,0.9527352297593,Iso,M,SIP-L2-2,Day
64,64,8,2185,0.00350109409190372,0.956236323851203,Iso,M,SIP-L2-2,Day
65,65,3,2188,0.0013129102844639,0.957549234135667,Iso,M,SIP-L2-2,Day
67,67,3,2191,0.0013129102844639,0.958862144420131,Iso,M,SIP-L2-2,Day
68,68,3,2194,0.0013129102844639,0.960175054704595,Iso,M,SIP-L2-2,Day
69,69,3,2197,0.0013129102844639,0.961487964989059,Iso,M,SIP-L2-2,Day
70,70,3,2200,0.0013129102844639,0.962800875273523,Iso,M,SIP-L2-2,Day
71,71,2,2202,0.00087527352297593,0.963676148796499,Iso,M,SIP-L2-2,Day
72,72,3,2205,0.0013129102844639,0.964989059080963,Iso,M,SIP-L2-2,Day
73,73,2,2207,0.00087527352297593,0.965864332603939,Iso,M,SIP-L2-2,Day
74,74,2,2209,0.00087527352297593,0.966739606126915,Iso,M,SIP-L2-2,Day
75,75,3,2212,0.0013129102844639,0.968052516411379,Iso,M,SIP-L2-2,Day
76,76,4,2216,0.00175054704595186,0.96980306345733,Iso,M,SIP-L2-2,Day
77,77,3,2219,0.0013129102844639,0.971115973741794,Iso,M,SIP-L2-2,Day
78,78,3,2222,0.0013129102844639,0.972428884026258,Iso,M,SIP-L2-2,Day
79,79,1,2223,0.000437636761487965,0.972866520787746,Iso,M,SIP-L2-2,Day
80,80,2,2225,0.00087527352297593,0.973741794310722,Iso,M,SIP-L2-2,Day
81,81,1,2226,0.000437636761487965,0.97417943107221,Iso,M,SIP-L2-2,Day
82,82,2,2228,0.00087527352297593,0.975054704595186,Iso,M,SIP-L2-2,Day
83,83,3,2231,0.0013129102844639,0.97636761487965,Iso,M,SIP-L2-2,Day
85,85,3,2234,0.0013129102844639,0.977680525164114,Iso,M,SIP-L2-2,Day
86,86,3,2237,0.0013129102844639,0.978993435448578,Iso,M,SIP-L2-2,Day
89,89,2,2239,0.00087527352297593,0.979868708971554,Iso,M,SIP-L2-2,Day
90,90,3,2242,0.0013129102844639,0.981181619256018,Iso,M,SIP-L2-2,Day
91,91,1,2243,0.000437636761487965,0.981619256017505,Iso,M,SIP-L2-2,Day
92,92,2,2245,0.00087527352297593,0.982494529540481,Iso,M,SIP-L2-2,Day
93,93,4,2249,0.00175054704595186,0.984245076586433,Iso,M,SIP-L2-2,Day
94,94,2,2251,0.00087527352297593,0.985120350109409,Iso,M,SIP-L2-2,Day
96,96,2,2253,0.00087527352297593,0.985995623632385,Iso,M,SIP-L2-2,Day
97,97,1,2254,0.000437636761487965,0.986433260393873,Iso,M,SIP-L2-2,Day
99,99,2,2256,0.00087527352297593,0.987308533916849,Iso,M,SIP-L2-2,Day
101,101,1,2257,0.000437636761487965,0.987746170678337,Iso,M,SIP-L2-2,Day
102,102,1,2258,0.000437636761487965,0.988183807439825,Iso,M,SIP-L2-2,Day
103,103,2,2260,0.00087527352297593,0.989059080962801,Iso,M,SIP-L2-2,Day
104,104,1,2261,0.000437636761487965,0.989496717724289,Iso,M,SIP-L2-2,Day
105,105,1,2262,0.000437636761487965,0.989934354485777,Iso,M,SIP-L2-2,Day
107,107,2,2264,0.00087527352297593,0.990809628008753,Iso,M,SIP-L2-2,Day
108,108,1,2265,0.000437636761487965,0.991247264770241,Iso,M,SIP-L2-2,Day
111,111,1,2266,0.000437636761487965,0.991684901531729,Iso,M,SIP-L2-2,Day
116,116,3,2269,0.0013129102844639,0.992997811816192,Iso,M,SIP-L2-2,Day
117,117,1,2270,0.000437636761487965,0.99343544857768,Iso,M,SIP-L2-2,Day
119,119,2,2272,0.00087527352297593,0.994310722100656,Iso,M,SIP-L2-2,Day
120,120,1,2273,0.000437636761487965,0.994748358862144,Iso,M,SIP-L2-2,Day
123,123,1,2274,0.000437636761487965,0.995185995623632,Iso,M,SIP-L2-2,Day
126,126,1,2275,0.000437636761487965,0.99562363238512,Iso,M,SIP-L2-2,Day
127,127,1,2276,0.000437636761487965,0.996061269146608,Iso,M,SIP-L2-2,Day
136,136,1,2277,0.000437636761487965,0.996498905908096,Iso,M,SIP-L2-2,Day
140,140,2,2279,0.00087527352297593,0.997374179431072,Iso,M,SIP-L2-2,Day
141,141,2,2281,0.00087527352297593,0.998249452954048,Iso,M,SIP-L2-2,Day
150,150,1,2282,0.000437636761487965,0.998687089715536,Iso,M,SIP-L2-2,Day
151,151,1,2283,0.000437636761487965,0.999124726477024,Iso,M,SIP-L2-2,Day
166,166,1,2284,0.000437636761487965,0.999562363238512,Iso,M,SIP-L2-2,Day
213,213,1,2285,0.000437636761487965,1,Iso,M,SIP-L2-2,Day
5,5,228,228,0.107395195478097,0.107395195478097,Grp,M,SIP-L2-2,Day
6,6,207,435,0.0975035327366934,0.20489872821479,Grp,M,SIP-L2-2,Day
7,7,144,579,0.0678285445124823,0.272727272727273,Grp,M,SIP-L2-2,Day
8,8,130,709,0.0612341026848799,0.333961375412153,Grp,M,SIP-L2-2,Day
9,9,88,797,0.0414507772020725,0.375412152614225,Grp,M,SIP-L2-2,Day
10,10,105,902,0.0494583137070184,0.424870466321244,Grp,M,SIP-L2-2,Day
11,11,86,988,0.0405087140838436,0.465379180405087,Grp,M,SIP-L2-2,Day
12,12,69,1057,0.0325011775788978,0.497880357983985,Grp,M,SIP-L2-2,Day
13,13,57,1114,0.0268487988695243,0.524729156853509,Grp,M,SIP-L2-2,Day
14,14,48,1162,0.0226095148374941,0.547338671691003,Grp,M,SIP-L2-2,Day
15,15,47,1209,0.0221384832783797,0.569477154969383,Grp,M,SIP-L2-2,Day
16,16,56,1265,0.0263777673104098,0.595854922279793,Grp,M,SIP-L2-2,Day
17,17,41,1306,0.0193122939236929,0.615167216203486,Grp,M,SIP-L2-2,Day
18,18,50,1356,0.023551577955723,0.638718794159209,Grp,M,SIP-L2-2,Day
19,19,40,1396,0.0188412623645784,0.657560056523787,Grp,M,SIP-L2-2,Day
20,20,31,1427,0.0146019783325483,0.672162034856335,Grp,M,SIP-L2-2,Day
21,21,33,1460,0.0155440414507772,0.687706076307113,Grp,M,SIP-L2-2,Day
22,22,35,1495,0.0164861045690061,0.704192180876119,Grp,M,SIP-L2-2,Day
23,23,33,1528,0.0155440414507772,0.719736222326896,Grp,M,SIP-L2-2,Day
24,24,25,1553,0.0117757889778615,0.731512011304757,Grp,M,SIP-L2-2,Day
25,25,27,1580,0.0127178520960904,0.744229863400848,Grp,M,SIP-L2-2,Day
26,26,32,1612,0.0150730098916627,0.759302873292511,Grp,M,SIP-L2-2,Day
27,27,22,1634,0.0103626943005181,0.769665567593029,Grp,M,SIP-L2-2,Day
28,28,15,1649,0.00706547338671691,0.776731040979746,Grp,M,SIP-L2-2,Day
29,29,15,1664,0.00706547338671691,0.783796514366463,Grp,M,SIP-L2-2,Day
30,30,19,1683,0.00894959962317475,0.792746113989637,Grp,M,SIP-L2-2,Day
31,31,8,1691,0.00376825247291569,0.796514366462553,Grp,M,SIP-L2-2,Day
32,32,17,1708,0.00800753650494583,0.804521902967499,Grp,M,SIP-L2-2,Day
33,33,15,1723,0.00706547338671691,0.811587376354216,Grp,M,SIP-L2-2,Day
34,34,18,1741,0.00847856806406029,0.820065944418276,Grp,M,SIP-L2-2,Day
35,35,11,1752,0.00518134715025907,0.825247291568535,Grp,M,SIP-L2-2,Day
36,36,22,1774,0.0103626943005181,0.835609985869053,Grp,M,SIP-L2-2,Day
37,37,14,1788,0.00659444182760245,0.842204427696656,Grp,M,SIP-L2-2,Day
38,38,13,1801,0.00612341026848799,0.848327837965144,Grp,M,SIP-L2-2,Day
39,39,11,1812,0.00518134715025907,0.853509185115403,Grp,M,SIP-L2-2,Day
40,40,9,1821,0.00423928403203015,0.857748469147433,Grp,M,SIP-L2-2,Day
41,41,14,1835,0.00659444182760245,0.864342910975035,Grp,M,SIP-L2-2,Day
42,42,12,1847,0.00565237870937353,0.869995289684409,Grp,M,SIP-L2-2,Day
43,43,6,1853,0.00282618935468676,0.872821479039096,Grp,M,SIP-L2-2,Day
44,44,13,1866,0.00612341026848799,0.878944889307584,Grp,M,SIP-L2-2,Day
45,45,8,1874,0.00376825247291569,0.882713141780499,Grp,M,SIP-L2-2,Day
46,46,11,1885,0.00518134715025907,0.887894488930759,Grp,M,SIP-L2-2,Day
47,47,8,1893,0.00376825247291569,0.891662741403674,Grp,M,SIP-L2-2,Day
48,48,12,1905,0.00565237870937353,0.897315120113048,Grp,M,SIP-L2-2,Day
49,49,14,1919,0.00659444182760245,0.90390956194065,Grp,M,SIP-L2-2,Day
50,50,7,1926,0.00329722091380122,0.907206782854451,Grp,M,SIP-L2-2,Day
51,51,8,1934,0.00376825247291569,0.910975035327367,Grp,M,SIP-L2-2,Day
52,52,9,1943,0.00423928403203015,0.915214319359397,Grp,M,SIP-L2-2,Day
53,53,10,1953,0.00471031559114461,0.919924634950542,Grp,M,SIP-L2-2,Day
54,54,10,1963,0.00471031559114461,0.924634950541686,Grp,M,SIP-L2-2,Day
55,55,6,1969,0.00282618935468676,0.927461139896373,Grp,M,SIP-L2-2,Day
56,56,7,1976,0.00329722091380122,0.930758360810174,Grp,M,SIP-L2-2,Day
57,57,2,1978,0.000942063118228921,0.931700423928403,Grp,M,SIP-L2-2,Day
58,58,4,1982,0.00188412623645784,0.933584550164861,Grp,M,SIP-L2-2,Day
59,59,3,1985,0.00141309467734338,0.934997644842204,Grp,M,SIP-L2-2,Day
60,60,7,1992,0.00329722091380122,0.938294865756006,Grp,M,SIP-L2-2,Day
61,61,3,1995,0.00141309467734338,0.939707960433349,Grp,M,SIP-L2-2,Day
62,62,2,1997,0.000942063118228921,0.940650023551578,Grp,M,SIP-L2-2,Day
63,63,7,2004,0.00329722091380122,0.943947244465379,Grp,M,SIP-L2-2,Day
64,64,5,2009,0.0023551577955723,0.946302402260952,Grp,M,SIP-L2-2,Day
65,65,5,2014,0.0023551577955723,0.948657560056524,Grp,M,SIP-L2-2,Day
66,66,4,2018,0.00188412623645784,0.950541686292982,Grp,M,SIP-L2-2,Day
67,67,3,2021,0.00141309467734338,0.951954780970325,Grp,M,SIP-L2-2,Day
68,68,5,2026,0.0023551577955723,0.954309938765897,Grp,M,SIP-L2-2,Day
69,69,4,2030,0.00188412623645784,0.956194065002355,Grp,M,SIP-L2-2,Day
70,70,2,2032,0.000942063118228921,0.957136128120584,Grp,M,SIP-L2-2,Day
71,71,5,2037,0.0023551577955723,0.959491285916156,Grp,M,SIP-L2-2,Day
72,72,2,2039,0.000942063118228921,0.960433349034385,Grp,M,SIP-L2-2,Day
73,73,4,2043,0.00188412623645784,0.962317475270843,Grp,M,SIP-L2-2,Day
74,74,3,2046,0.00141309467734338,0.963730569948187,Grp,M,SIP-L2-2,Day
75,75,1,2047,0.000471031559114461,0.964201601507301,Grp,M,SIP-L2-2,Day
76,76,2,2049,0.000942063118228921,0.96514366462553,Grp,M,SIP-L2-2,Day
78,78,3,2052,0.00141309467734338,0.966556759302873,Grp,M,SIP-L2-2,Day
79,79,2,2054,0.000942063118228921,0.967498822421102,Grp,M,SIP-L2-2,Day
80,80,1,2055,0.000471031559114461,0.967969853980217,Grp,M,SIP-L2-2,Day
81,81,3,2058,0.00141309467734338,0.96938294865756,Grp,M,SIP-L2-2,Day
82,82,2,2060,0.000942063118228921,0.970325011775789,Grp,M,SIP-L2-2,Day
83,83,2,2062,0.000942063118228921,0.971267074894018,Grp,M,SIP-L2-2,Day
84,84,2,2064,0.000942063118228921,0.972209138012247,Grp,M,SIP-L2-2,Day
86,86,1,2065,0.000471031559114461,0.972680169571361,Grp,M,SIP-L2-2,Day
87,87,1,2066,0.000471031559114461,0.973151201130476,Grp,M,SIP-L2-2,Day
88,88,1,2067,0.000471031559114461,0.97362223268959,Grp,M,SIP-L2-2,Day
89,89,2,2069,0.000942063118228921,0.974564295807819,Grp,M,SIP-L2-2,Day
90,90,1,2070,0.000471031559114461,0.975035327366934,Grp,M,SIP-L2-2,Day
91,91,2,2072,0.000942063118228921,0.975977390485163,Grp,M,SIP-L2-2,Day
93,93,2,2074,0.000942063118228921,0.976919453603391,Grp,M,SIP-L2-2,Day
94,94,3,2077,0.00141309467734338,0.978332548280735,Grp,M,SIP-L2-2,Day
95,95,6,2083,0.00282618935468676,0.981158737635422,Grp,M,SIP-L2-2,Day
97,97,2,2085,0.000942063118228921,0.982100800753651,Grp,M,SIP-L2-2,Day
99,99,1,2086,0.000471031559114461,0.982571832312765,Grp,M,SIP-L2-2,Day
100,100,1,2087,0.000471031559114461,0.983042863871879,Grp,M,SIP-L2-2,Day
103,103,2,2089,0.000942063118228921,0.983984926990108,Grp,M,SIP-L2-2,Day
104,104,3,2092,0.00141309467734338,0.985398021667452,Grp,M,SIP-L2-2,Day
108,108,1,2093,0.000471031559114461,0.985869053226566,Grp,M,SIP-L2-2,Day
109,109,1,2094,0.000471031559114461,0.986340084785681,Grp,M,SIP-L2-2,Day
111,111,1,2095,0.000471031559114461,0.986811116344795,Grp,M,SIP-L2-2,Day
113,113,4,2099,0.00188412623645784,0.988695242581253,Grp,M,SIP-L2-2,Day
114,114,1,2100,0.000471031559114461,0.989166274140367,Grp,M,SIP-L2-2,Day
116,116,1,2101,0.000471031559114461,0.989637305699482,Grp,M,SIP-L2-2,Day
117,117,1,2102,0.000471031559114461,0.990108337258596,Grp,M,SIP-L2-2,Day
118,118,1,2103,0.000471031559114461,0.990579368817711,Grp,M,SIP-L2-2,Day
122,122,1,2104,0.000471031559114461,0.991050400376825,Grp,M,SIP-L2-2,Day
125,125,2,2106,0.000942063118228921,0.991992463495054,Grp,M,SIP-L2-2,Day
127,127,1,2107,0.000471031559114461,0.992463495054169,Grp,M,SIP-L2-2,Day
130,130,1,2108,0.000471031559114461,0.992934526613283,Grp,M,SIP-L2-2,Day
132,132,1,2109,0.000471031559114461,0.993405558172398,Grp,M,SIP-L2-2,Day
133,133,1,2110,0.000471031559114461,0.993876589731512,Grp,M,SIP-L2-2,Day
140,140,1,2111,0.000471031559114461,0.994347621290627,Grp,M,SIP-L2-2,Day
146,146,1,2112,0.000471031559114461,0.994818652849741,Grp,M,SIP-L2-2,Day
147,147,1,2113,0.000471031559114461,0.995289684408855,Grp,M,SIP-L2-2,Day
148,148,1,2114,0.000471031559114461,0.99576071596797,Grp,M,SIP-L2-2,Day
149,149,1,2115,0.000471031559114461,0.996231747527084,Grp,M,SIP-L2-2,Day
156,156,1,2116,0.000471031559114461,0.996702779086199,Grp,M,SIP-L2-2,Day
158,158,1,2117,0.000471031559114461,0.997173810645313,Grp,M,SIP-L2-2,Day
181,181,1,2118,0.000471031559114461,0.997644842204428,Grp,M,SIP-L2-2,Day
183,183,1,2119,0.000471031559114461,0.998115873763542,Grp,M,SIP-L2-2,Day
225,225,1,2120,0.000471031559114461,0.998586905322657,Grp,M,SIP-L2-2,Day
238,238,1,2121,0.000471031559114461,0.999057936881771,Grp,M,SIP-L2-2,Day
298,298,1,2122,0.000471031559114461,0.999528968440886,Grp,M,SIP-L2-2,Day
343,343,1,2123,0.000471031559114461,1,Grp,M,SIP-L2-2,Day
5,5,371,371,0.132122507122507,0.132122507122507,Grp,M,CS,Day
6,6,302,673,0.107549857549858,0.239672364672365,Grp,M,CS,Day
7,7,245,918,0.0872507122507123,0.326923076923077,Grp,M,CS,Day
8,8,226,1144,0.0804843304843305,0.407407407407407,Grp,M,CS,Day
9,9,179,1323,0.0637464387464387,0.471153846153846,Grp,M,CS,Day
10,10,127,1450,0.0452279202279202,0.516381766381766,Grp,M,CS,Day
11,11,138,1588,0.0491452991452992,0.565527065527066,Grp,M,CS,Day
12,12,104,1692,0.037037037037037,0.602564102564103,Grp,M,CS,Day
13,13,116,1808,0.0413105413105413,0.643874643874644,Grp,M,CS,Day
14,14,79,1887,0.0281339031339031,0.672008547008547,Grp,M,CS,Day
15,15,69,1956,0.0245726495726496,0.696581196581197,Grp,M,CS,Day
16,16,77,2033,0.0274216524216524,0.724002849002849,Grp,M,CS,Day
17,17,65,2098,0.0231481481481482,0.747150997150997,Grp,M,CS,Day
18,18,57,2155,0.0202991452991453,0.767450142450142,Grp,M,CS,Day
19,19,39,2194,0.0138888888888889,0.781339031339031,Grp,M,CS,Day
20,20,43,2237,0.0153133903133903,0.796652421652422,Grp,M,CS,Day
21,21,35,2272,0.0124643874643875,0.809116809116809,Grp,M,CS,Day
22,22,35,2307,0.0124643874643875,0.821581196581197,Grp,M,CS,Day
23,23,37,2344,0.0131766381766382,0.834757834757835,Grp,M,CS,Day
24,24,21,2365,0.00747863247863248,0.842236467236467,Grp,M,CS,Day
25,25,33,2398,0.0117521367521368,0.853988603988604,Grp,M,CS,Day
26,26,22,2420,0.00783475783475784,0.861823361823362,Grp,M,CS,Day
27,27,26,2446,0.00925925925925926,0.871082621082621,Grp,M,CS,Day
28,28,22,2468,0.00783475783475784,0.878917378917379,Grp,M,CS,Day
29,29,16,2484,0.0056980056980057,0.884615384615385,Grp,M,CS,Day
30,30,22,2506,0.00783475783475784,0.892450142450142,Grp,M,CS,Day
31,31,24,2530,0.00854700854700855,0.900997150997151,Grp,M,CS,Day
32,32,9,2539,0.00320512820512821,0.904202279202279,Grp,M,CS,Day
33,33,14,2553,0.00498575498575499,0.909188034188034,Grp,M,CS,Day
34,34,14,2567,0.00498575498575499,0.914173789173789,Grp,M,CS,Day
35,35,13,2580,0.00462962962962963,0.918803418803419,Grp,M,CS,Day
36,36,15,2595,0.00534188034188034,0.924145299145299,Grp,M,CS,Day
37,37,7,2602,0.00249287749287749,0.926638176638177,Grp,M,CS,Day
38,38,11,2613,0.00391737891737892,0.930555555555556,Grp,M,CS,Day
39,39,5,2618,0.00178062678062678,0.932336182336182,Grp,M,CS,Day
40,40,7,2625,0.00249287749287749,0.93482905982906,Grp,M,CS,Day
41,41,9,2634,0.00320512820512821,0.938034188034188,Grp,M,CS,Day
42,42,6,2640,0.00213675213675214,0.94017094017094,Grp,M,CS,Day
43,43,11,2651,0.00391737891737892,0.944088319088319,Grp,M,CS,Day
44,44,9,2660,0.00320512820512821,0.947293447293447,Grp,M,CS,Day
45,45,6,2666,0.00213675213675214,0.9494301994302,Grp,M,CS,Day
46,46,7,2673,0.00249287749287749,0.951923076923077,Grp,M,CS,Day
47,47,5,2678,0.00178062678062678,0.953703703703704,Grp,M,CS,Day
48,48,2,2680,0.000712250712250712,0.954415954415954,Grp,M,CS,Day
49,49,1,2681,0.000356125356125356,0.95477207977208,Grp,M,CS,Day
50,50,4,2685,0.00142450142450142,0.956196581196581,Grp,M,CS,Day
51,51,5,2690,0.00178062678062678,0.957977207977208,Grp,M,CS,Day
52,52,4,2694,0.00142450142450142,0.959401709401709,Grp,M,CS,Day
54,54,3,2697,0.00106837606837607,0.960470085470086,Grp,M,CS,Day
55,55,2,2699,0.000712250712250712,0.961182336182336,Grp,M,CS,Day
56,56,4,2703,0.00142450142450142,0.962606837606838,Grp,M,CS,Day
57,57,4,2707,0.00142450142450142,0.964031339031339,Grp,M,CS,Day
58,58,4,2711,0.00142450142450142,0.96545584045584,Grp,M,CS,Day
59,59,5,2716,0.00178062678062678,0.967236467236467,Grp,M,CS,Day
60,60,3,2719,0.00106837606837607,0.968304843304843,Grp,M,CS,Day
61,61,4,2723,0.00142450142450142,0.969729344729345,Grp,M,CS,Day
62,62,1,2724,0.000356125356125356,0.97008547008547,Grp,M,CS,Day
63,63,1,2725,0.000356125356125356,0.970441595441596,Grp,M,CS,Day
64,64,1,2726,0.000356125356125356,0.970797720797721,Grp,M,CS,Day
66,66,3,2729,0.00106837606837607,0.971866096866097,Grp,M,CS,Day
68,68,2,2731,0.000712250712250712,0.972578347578348,Grp,M,CS,Day
70,70,1,2732,0.000356125356125356,0.972934472934473,Grp,M,CS,Day
71,71,1,2733,0.000356125356125356,0.973290598290598,Grp,M,CS,Day
72,72,3,2736,0.00106837606837607,0.974358974358974,Grp,M,CS,Day
73,73,1,2737,0.000356125356125356,0.9747150997151,Grp,M,CS,Day
75,75,5,2742,0.00178062678062678,0.976495726495726,Grp,M,CS,Day
76,76,1,2743,0.000356125356125356,0.976851851851852,Grp,M,CS,Day
77,77,1,2744,0.000356125356125356,0.977207977207977,Grp,M,CS,Day
78,78,1,2745,0.000356125356125356,0.977564102564103,Grp,M,CS,Day
79,79,5,2750,0.00178062678062678,0.979344729344729,Grp,M,CS,Day
80,80,1,2751,0.000356125356125356,0.979700854700855,Grp,M,CS,Day
83,83,1,2752,0.000356125356125356,0.98005698005698,Grp,M,CS,Day
84,84,1,2753,0.000356125356125356,0.980413105413106,Grp,M,CS,Day
85,85,1,2754,0.000356125356125356,0.980769230769231,Grp,M,CS,Day
86,86,3,2757,0.00106837606837607,0.981837606837607,Grp,M,CS,Day
87,87,2,2759,0.000712250712250712,0.982549857549858,Grp,M,CS,Day
88,88,2,2761,0.000712250712250712,0.983262108262108,Grp,M,CS,Day
89,89,1,2762,0.000356125356125356,0.983618233618234,Grp,M,CS,Day
90,90,1,2763,0.000356125356125356,0.983974358974359,Grp,M,CS,Day
91,91,1,2764,0.000356125356125356,0.984330484330484,Grp,M,CS,Day
92,92,2,2766,0.000712250712250712,0.985042735042735,Grp,M,CS,Day
94,94,1,2767,0.000356125356125356,0.98539886039886,Grp,M,CS,Day
96,96,1,2768,0.000356125356125356,0.985754985754986,Grp,M,CS,Day
100,100,1,2769,0.000356125356125356,0.986111111111111,Grp,M,CS,Day
101,101,2,2771,0.000712250712250712,0.986823361823362,Grp,M,CS,Day
105,105,1,2772,0.000356125356125356,0.987179487179487,Grp,M,CS,Day
106,106,1,2773,0.000356125356125356,0.987535612535613,Grp,M,CS,Day
107,107,1,2774,0.000356125356125356,0.987891737891738,Grp,M,CS,Day
110,110,2,2776,0.000712250712250712,0.988603988603989,Grp,M,CS,Day
111,111,2,2778,0.000712250712250712,0.989316239316239,Grp,M,CS,Day
114,114,1,2779,0.000356125356125356,0.989672364672365,Grp,M,CS,Day
116,116,1,2780,0.000356125356125356,0.99002849002849,Grp,M,CS,Day
117,117,3,2783,0.00106837606837607,0.991096866096866,Grp,M,CS,Day
118,118,2,2785,0.000712250712250712,0.991809116809117,Grp,M,CS,Day
119,119,1,2786,0.000356125356125356,0.992165242165242,Grp,M,CS,Day
122,122,1,2787,0.000356125356125356,0.992521367521368,Grp,M,CS,Day
125,125,2,2789,0.000712250712250712,0.993233618233618,Grp,M,CS,Day
130,130,1,2790,0.000356125356125356,0.993589743589744,Grp,M,CS,Day
132,132,1,2791,0.000356125356125356,0.993945868945869,Grp,M,CS,Day
133,133,1,2792,0.000356125356125356,0.994301994301994,Grp,M,CS,Day
134,134,1,2793,0.000356125356125356,0.99465811965812,Grp,M,CS,Day
138,138,3,2796,0.00106837606837607,0.995726495726496,Grp,M,CS,Day
142,142,1,2797,0.000356125356125356,0.996082621082621,Grp,M,CS,Day
145,145,1,2798,0.000356125356125356,0.996438746438746,Grp,M,CS,Day
151,151,1,2799,0.000356125356125356,0.996794871794872,Grp,M,CS,Day
152,152,1,2800,0.000356125356125356,0.997150997150997,Grp,M,CS,Day
160,160,2,2802,0.000712250712250712,0.997863247863248,Grp,M,CS,Day
162,162,1,2803,0.000356125356125356,0.998219373219373,Grp,M,CS,Day
170,170,1,2804,0.000356125356125356,0.998575498575499,Grp,M,CS,Day
176,176,2,2806,0.000712250712250712,0.999287749287749,Grp,M,CS,Day
185,185,2,2808,0.000712250712250712,1,Grp,M,CS,Day
5,5,332,332,0.124952954459917,0.124952954459917,Iso,M,CS,Day
6,6,287,619,0.108016560030109,0.232969514490026,Iso,M,CS,Day
7,7,235,854,0.0884456153556643,0.321415129845691,Iso,M,CS,Day
8,8,186,1040,0.0700037636432066,0.391418893488897,Iso,M,CS,Day
9,9,159,1199,0.0598419269853218,0.451260820474219,Iso,M,CS,Day
10,10,150,1349,0.0564546480993602,0.507715468573579,Iso,M,CS,Day
11,11,120,1469,0.0451637184794882,0.552879187053067,Iso,M,CS,Day
12,12,106,1575,0.0398946179902145,0.592773805043282,Iso,M,CS,Day
13,13,94,1669,0.0353782461422657,0.628152051185548,Iso,M,CS,Day
14,14,89,1758,0.0334964245389537,0.661648475724501,Iso,M,CS,Day
15,15,62,1820,0.0233345878810689,0.68498306360557,Iso,M,CS,Day
16,16,73,1893,0.0274745954083553,0.712457659013925,Iso,M,CS,Day
17,17,39,1932,0.0146782085058336,0.727135867519759,Iso,M,CS,Day
18,18,52,1984,0.0195709446744449,0.746706812194204,Iso,M,CS,Day
19,19,49,2033,0.0184418517124577,0.765148663906662,Iso,M,CS,Day
20,20,47,2080,0.0176891230711329,0.782837786977795,Iso,M,CS,Day
21,21,40,2120,0.015054572826496,0.797892359804291,Iso,M,CS,Day
22,22,36,2156,0.0135491155438464,0.811441475348137,Iso,M,CS,Day
23,23,35,2191,0.013172751223184,0.824614226571321,Iso,M,CS,Day
24,24,18,2209,0.00677455777192322,0.831388784343244,Iso,M,CS,Day
25,25,23,2232,0.00865637937523523,0.840045163718479,Iso,M,CS,Day
26,26,19,2251,0.00715092209258562,0.847196085811065,Iso,M,CS,Day
27,27,25,2276,0.00940910801656003,0.856605193827625,Iso,M,CS,Day
28,28,24,2300,0.00903274369589763,0.865637937523523,Iso,M,CS,Day
29,29,25,2325,0.00940910801656003,0.875047045540083,Iso,M,CS,Day
30,30,19,2344,0.00715092209258562,0.882197967632668,Iso,M,CS,Day
31,31,21,2365,0.00790365073391043,0.890101618366579,Iso,M,CS,Day
32,32,15,2380,0.00564546480993602,0.895747083176515,Iso,M,CS,Day
33,33,11,2391,0.00414000752728641,0.899887090703801,Iso,M,CS,Day
34,34,22,2413,0.00828001505457283,0.908167105758374,Iso,M,CS,Day
35,35,8,2421,0.00301091456529921,0.911178020323673,Iso,M,CS,Day
36,36,14,2435,0.00526910048927362,0.916447120812947,Iso,M,CS,Day
